Unnamed: 0,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,happy,sad,angry,happiness,sadness,anger,disgust,surprise,fear
157,0Mf6WhWLfOpzOxacvbcboj,rock + roll,i think you think too much of me,EDEN,2016-08-19,52,296053,0.468,0.875,0.517,0.00705,0.171,0.425,-7.049,0.0574,69.282,0,4,3,0,0,0,0.02414708025753498,0.01940300315618515,0.9061442613601685,0.006156070623546839,0.023271331563591957,0.006254139356315136
158,2cXATVqLE5BELCbWSHQKva,The Doctor Said,The Doctor Said,Chloe Adams,2017-03-28,42,211084,0.604,0.758,0.283,0.0,0.102,0.173,-7.36,0.0358,82.982,9,4,3,0,0,0,0.03361624851822853,0.02956390380859375,0.793803870677948,0.0051689427345991135,0.08104224503040314,0.030763203278183937
159,4jz9DjiXmW4eUe5CgqWxbf,On My Own,Teen Beach 2 (Original TV Movie Soundtrack),Various Artists,2015-01-01,40,207213,0.631,0.133,0.742,0.0,0.158,0.479,-5.507,0.0376,88.004,7,4,3,0,0,0,0.17829079926013947,0.0408448725938797,0.3066546618938446,0.009669608436524868,0.2994784414768219,0.1361677348613739
160,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2017-09-08,70,174800,0.664,0.0337,0.708,0.0,0.0841,0.742,-4.154,0.0474,103.07,8,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,0MO1qNhm8aRZchi8CJlIRo,Can't Love Myself,Can't Love Myself,Monty Datta,2018-02-16,56,122723,0.585,0.913,0.0836,0.00189,0.126,0.453,-12.663,0.296,180.172,1,4,3,0,0,0,0.03539915010333061,0.016563594341278076,0.2761594355106354,0.008271003141999245,0.028668582439422607,0.6251825094223022
162,0THaWSWIhPExcWDycK5nBo,Jocelyn Flores,Jocelyn Flores,Killpop,2017-11-01,0,118961,0.909,0.262,0.173,0.000189,0.229,0.337,-15.239,0.0875,100.045,9,4,3,0,0,0,0.01359013095498085,0.024322643876075745,0.03590700030326843,0.003296569688245654,0.04421272873878479,0.8682807683944702
163,2vQwlW8H1jFveGNXwZfJCV,Dead Inside (Interlude),17,XXXTENTACION,2017-08-25,58,86826,0.461,0.973,0.0279,0.00226,0.169,0.354,-21.992,0.0412,88.388,0,4,3,0,0,0,0.02505292370915413,0.026722995564341545,0.686863362789154,0.0014567456673830748,0.034146375954151154,0.18356628715991974
164,4CH66Rxcjcj3VBHwmIBj4T,BAD!,BAD!,XXXTENTACION,2018-11-09,54,94245,0.78,0.0643,0.492,0.0313,0.174,0.374,-3.4,0.0671,143.983,5,4,3,0,0,0,0.14214329421520233,0.7394583821296692,0.060088254511356354,0.008385268040001392,0.029402093961834908,0.013611236587166786
165,7uqcLJFlSYjVPLUz1vPxkY,Guardian angel,SKINS,XXXTENTACION,2018-12-07,62,108034,0.712,0.795,0.374,0.0,0.187,0.779,-10.215,0.511,133.952,0,4,3,0,0,0,0.04644038900732994,0.08041679859161377,0.13717786967754364,0.003415786661207676,0.07692460715770721,0.5755129456520081
166,2jTidefcsTu6VQhpIImJrt,All I Want,In A Perfect World (Deluxe),Kodaline,2013-06-14,0,305746,0.188,0.174,0.411,0.153,0.0843,0.159,-9.733,0.0484,187.376,0,3,3,0,0,0,0.08109865337610245,0.01748916693031788,0.056926630437374115,0.14329290390014648,0.2316754162311554,0.3268296420574188
167,1gBvWYAo67gx97mK62hwKg,Sex for Breakfast,Sex for Breakfast,Lo'fi Boy,2018-03-05,0,146963,0.858,0.658,0.271,0.00293,0.0789,0.475,-15.047,0.47,96.998,9,4,3,0,0,0,0.19691245257854462,0.3997536897659302,0.16911843419075012,0.03405611962080002,0.13046687841415405,0.05442959815263748
168,19YKaevk2bce4odJkP5L22,Nikes,Blonde,Frank Ocean,2016-08-20,71,314075,0.633,0.692,0.395,0.000222,0.108,0.123,-9.638,0.0857,138.023,8,4,3,0,0,0,0.12886373698711395,0.07510138303041458,0.022310014814138412,0.04948515444993973,0.630246102809906,0.046785835176706314
169,21uwnuheXfeJoo2vip9fyh,A Letter to Xxxtentacion,A Letter to Xxxtentacion,Emonn Lacoree,2018-06-20,0,200751,0.669,0.766,0.509,0.0,0.108,0.6,-8.457,0.777,91.165,0,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170,0KTdKLiwmurQgFT7Y9mOM7,You Are Loving,Passion & Confusion,Timmies,2017-09-21,0,100812,0.814,0.874,0.333,3.54e-06,0.615,0.387,-11.56,0.189,99.994,6,4,3,0,0,0,0.0492703914642334,0.06581966578960419,0.007421559654176235,0.41243189573287964,0.4282667338848114,0.017651544883847237
171,6nkcPGa0sr24NFCc5l5UjE,If I Could Tell Her,Dear Evan Hansen (Original Broadway Cast Recording),Various Artists,2017-02-03,56,248653,0.584,0.647,0.312,0.0,0.152,0.455,-8.249,0.0405,96.026,4,4,3,0,0,0,0.08869881182909012,0.08270419389009476,0.03847615420818329,0.05744402855634689,0.20223920047283173,0.02925226278603077
172,3EPXxR3ImUwfayaurPi3cm,Be Alright,Be Alright,Dean Lewis,2018-06-29,73,196373,0.553,0.697,0.586,0.0,0.0813,0.443,-6.319,0.0362,126.684,11,4,3,0,0,0,0.008634082973003387,0.004921231884509325,0.9091379046440125,0.001583519158884883,0.012951100245118141,0.058063481003046036
173,7quAYFaV0R1JXUiapBbeHl,William,Lithopédion,Damso,2018-06-15,41,95160,0.489,0.446,0.517,0.0,0.0832,0.166,-8.921,0.307,149.609,1,4,3,0,0,0,0.10579189658164978,0.0913080945611,0.08818000555038452,0.03169825300574303,0.5957525968551636,0.03118891268968582
174,629kbMNfMZRSfSHNhcMQyj,Oceaan,Alles Is Familie,Various Artists,2012-01-01,0,161933,0.421,0.863,0.29,0.0,0.124,0.208,-9.849,0.034,96.163,9,4,3,0,0,0,0.05064263939857483,0.04033813998103142,0.1694258600473404,0.038279127329587936,0.5114993453025818,0.01680832915008068
175,2nE0r5ORSv4KdhhlqrZo58,Revenge,Theos,Pk.Pg,2018-06-21,0,134739,0.549,0.959,0.241,8.16e-06,0.111,0.191,-13.581,0.0465,121.355,11,4,3,0,0,0,0.05922809988260269,0.01737917773425579,0.8282716870307922,0.006415750831365585,0.05419710651040077,0.029501577839255333
176,6yvxKrf9KZLTodXFTBmdR1,Nicotine,Amigo,Chef'Special,2017-03-03,0,238260,0.569,0.639,0.301,1.02e-06,0.0982,0.443,-9.478,0.03,89.541,5,4,3,0,0,0,0.10506430268287659,0.0735354945063591,0.5324939489364624,0.014839268289506435,0.10273011028766632,0.1549128293991089
177,6MH1oRsRfQc2ZCco3ic7Mx,Most Girls - Acoustic,Most Girls (Acoustic),Hailee Steinfeld,2017-08-04,45,200880,0.676,0.514,0.266,0.0,0.108,0.707,-8.847,0.184,205.598,9,4,3,0,0,0,0.03178465738892555,0.051451053470373154,0.032406702637672424,0.3072212040424347,0.37320753931999207,0.1711575835943222
178,7CzVAhQeZfTLqNnzdAiqrH,Let Her Go - Acoustic,All The Little Lights,Passenger,2012-11-05,0,266746,0.553,0.943,0.0748,0.0,0.0822,0.256,-13.781,0.0496,141.341,4,4,3,0,0,0,0.17530938982963562,0.016337227076292038,0.11696594953536987,0.008975215256214142,0.028980867937207222,0.6483829021453857
179,6LW0f4CsC9PtGPBXPJAnAL,Please Don't Cut,Please Don't Cut,Mikelwj,2012-10-22,32,267129,0.673,0.241,0.491,0.0,0.0944,0.385,-12.666,0.263,80.076,6,4,3,0,0,0,0.04664655774831772,0.0334603413939476,0.03876534476876259,0.017844639718532562,0.13434939086437225,0.722804069519043
180,1EQFOouqdKYdpbNoOHRVO2,abcdefu (angrier),abcdefu (angrier),GAYLE,2021-09-24,62,159836,0.671,0.0658,0.599,0.0,0.101,0.448,-6.18,0.0405,121.849,4,3,3,0,0,0,0.7845274806022644,0.16903778910636902,0.01699795015156269,0.0035835246089845896,0.010552667081356049,0.00935590174049139
181,66Ae3p10Em3KdTaM787Ptx,this is what heartbreak feels like,this is what heartbreak feels like (432Hz),JVKE,2022-10-04,60,157636,0.707,0.578,0.474,0.0,0.11,0.538,-4.603,0.0672,109.991,1,4,3,0,0,0,0.08291223645210266,0.440595418214798,0.2512795031070709,0.005540105979889631,0.0745447501540184,0.08922747522592545
182,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,77,217946,0.836,0.0403,0.544,0.0,0.0824,0.51,-5.975,0.0943,97.028,7,4,3,0,0,0,0.29400745034217834,0.10535319894552231,0.364000141620636,0.012459694407880306,0.09790916740894318,0.09126654267311096
183,6Jkm5kUldvIqxzI1Pa7nXH,10 Things I Hate About You,10 Things I Hate About You,Leah Kate,2022-03-23,4,157138,0.544,0.00991,0.786,0.0,0.169,0.446,-2.97,0.0501,153.967,8,4,3,0,0,0,0.40970277786254883,0.35938841104507446,0.030616551637649536,0.010097981430590153,0.060830309987068176,0.11540933698415756
184,5MWXOo8DJwgODtPGaietNz,cinderella's dead,cinderella's dead,EMELINE,2022-04-01,67,120666,0.596,0.33,0.607,0.0,0.103,0.531,-6.179,0.168,119.882,6,4,3,0,0,0,0.021310923621058464,0.018957555294036865,0.09422551095485687,0.007495739031583071,0.05280544236302376,0.6646188497543335
185,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Manic,Halsey,2020-01-17,77,201660,0.752,0.293,0.488,9.2e-06,0.0936,0.533,-7.05,0.0705,136.07,6,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
186,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Happier Than Ever,Billie Eilish,2021-07-30,73,173539,0.879,0.227,0.365,0.135,0.0583,0.663,-7.781,0.0924,94.016,2,4,3,0,0,0,0.29622170329093933,0.08053912222385406,0.27557215094566345,0.01220883708447218,0.1380852460861206,0.12005819380283356
187,7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,Mad at Disney,salem ilese,2020-07-24,2,136838,0.738,0.424,0.621,7.39e-06,0.692,0.715,-7.313,0.0486,113.968,0,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
188,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,82,178146,0.563,0.335,0.664,0.0,0.0849,0.688,-5.044,0.154,166.928,9,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
189,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,71,183290,0.794,0.0125,0.793,0.0,0.0952,0.677,-4.521,0.0842,123.941,11,4,3,0,0,0,0.019916264340281487,0.006130634807050228,0.9298883080482483,0.0037943434435874224,0.018842598423361778,0.015683313831686974
190,0AUvWawuP0ibk4SQ3sIZjk,Daisy,Daisy,Ashnikko,2020-07-09,61,146523,0.834,0.235,0.663,0.0,0.372,0.774,-6.143,0.133,121.876,8,4,3,0,0,0,0.01394045539200306,0.003962667193263769,0.9720764756202698,0.001318440423347056,0.003389017190784216,0.0025264411233365536
191,4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,Not Your Barbie Girl,Ava Max,2018-08-13,63,186520,0.745,0.103,0.642,0.0,0.0335,0.35,-4.138,0.0506,120.063,6,4,3,0,0,0,0.19258639216423035,0.08808043599128723,0.423292875289917,0.02054629474878311,0.18690702319145203,0.058054473251104355
192,534P1wgOzlgSogu8At0B6b,I've Had Enough,I've Had Enough,Melina KB,2021-03-12,58,210828,0.742,0.26,0.607,0.0,0.0884,0.667,-5.744,0.0686,170.055,10,3,3,0,0,0,0.21684126555919647,0.09623613953590393,0.04037399962544441,0.030510952696204185,0.18611621856689453,0.3347304165363312
193,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,68,173325,0.715,0.11,0.624,0.0,0.123,0.412,-3.046,0.114,158.087,4,4,3,0,0,0,0.30230435729026794,0.08641219139099121,0.08807498216629028,0.03226931393146515,0.0850566178560257,0.28386619687080383
194,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Tell Me You Love Me,Demi Lovato,2017-09-29,70,203760,0.705,0.0242,0.643,0.0,0.262,0.884,-6.929,0.232,143.944,11,4,3,0,0,0,0.4392315149307251,0.1742604672908783,0.041868336498737335,0.03663191571831703,0.15099704265594482,0.11029462516307831
195,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Bad Blood,Taylor Swift,2015-05-17,64,200106,0.654,0.0294,0.655,0.0,0.139,0.221,-7.388,0.106,170.16,11,4,3,0,0,0,0.23144347965717316,0.25564998388290405,0.07024020701646805,0.01320642326027155,0.11195101588964462,0.24937404692173004
196,23T0OX7QOiIUFShSzbJ5Uo,I Hope,Goldmine,Gabby Barrett,2020-06-19,68,210772,0.466,0.0951,0.536,0.0,0.114,0.377,-6.227,0.0429,75.998,6,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
197,45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,Tate McRae,2020-04-17,18,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4,3,0,0,0,0.3230718970298767,0.08260171860456467,0.2680964767932892,0.007078074384480715,0.051744475960731506,0.08409924060106277
198,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,2022-12-09,77,153946,0.644,0.0543,0.728,0.169,0.161,0.43,-5.75,0.0351,88.993,8,4,3,0,0,0,0.4415883421897888,0.11516441404819489,0.045152828097343445,0.015511052682995796,0.06585689634084702,0.30727332830429077
199,5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,Escapism. / The Thrill Is Gone.,RAYE,2022-10-12,24,272373,0.538,0.138,0.742,4.67e-05,0.0934,0.25,-5.355,0.114,96.107,2,4,3,0,0,0,0.11274988949298859,0.3281051516532898,0.11522907763719559,0.01090962253510952,0.12312573194503784,0.27619504928588867
200,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,78,221360,0.53,0.407,0.422,0.0,0.107,0.349,-6.262,0.0342,119.964,5,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
201,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,73,173381,0.728,0.237,0.783,0.0,0.434,0.555,-4.424,0.266,77.011,11,4,3,0,0,0,0.27427229285240173,0.12269746512174606,0.14675971865653992,0.03350091725587845,0.19751109182834625,0.21635951101779938
202,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,231853,0.725,0.22,0.708,0.0,0.777,0.555,-5.331,0.0756,130.029,5,4,3,0,0,0,0.24180682003498077,0.2113351821899414,0.05088392645120621,0.12413119524717331,0.28780803084373474,0.05514062941074371
203,0lUSd7TCG8srh6HpIAEIWL,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,70,247840,0.566,0.0372,0.855,0.000157,0.181,0.517,-4.016,0.211,172.966,7,4,3,0,0,0,0.7791972756385803,0.08805655688047409,0.041870541870594025,0.004557363223284483,0.04784059152007103,0.022639330476522446
204,59tskctgqUmjCWAwhzYAFm,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,77,181120,0.681,0.00398,0.798,5.11e-06,0.0542,0.516,-4.367,0.0375,105.99,2,4,3,0,0,0,0.176356703042984,0.06366471946239471,0.5091343522071838,0.013884898275136948,0.16341246664524078,0.050257399678230286
205,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Planet Her,Doja Cat,2021-06-25,73,174253,0.855,0.506,0.488,0.0,0.347,0.619,-4.601,0.208,124.097,3,4,3,0,0,0,0.7370988130569458,0.13839222490787506,0.031855035573244095,0.006926281377673149,0.036485593765974045,0.035731490701436996
206,7FGIEAVXfegxngH9Jg6VwA,What A Shame,What A Shame,Leyla Blue,2020-12-09,59,177200,0.699,0.315,0.463,0.0,0.0803,0.565,-7.828,0.475,143.99,0,4,3,0,0,0,0.1775103062391281,0.6012421250343323,0.06364067643880844,0.005809373687952757,0.04173605889081955,0.06028689816594124
207,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,74,220013,0.576,0.0467,0.593,0.000767,0.237,0.373,-6.024,0.0306,157.993,9,4,3,0,0,0,0.4887133836746216,0.05249027907848358,0.21831615269184113,0.004773156251758337,0.10829663276672363,0.11389509588479996
208,0Qh38w01QRXK6KHIv0e3hb,What About Us,Beautiful Trauma,P!nk,2017-10-13,73,269600,0.491,0.0281,0.588,2.01e-06,0.0906,0.193,-6.177,0.0506,113.608,1,4,3,0,0,0,0.11967359483242035,0.04322283715009689,0.5430829524993896,0.004873385187238455,0.2155047059059143,0.03416309505701065
209,198ZUXC5jCr5DiQNlKBiNV,Get Down,Six: The Musical (Studio Cast Recording),SIX,2018-08-31,57,253993,0.898,0.00986,0.406,0.0,0.0509,0.39,-9.905,0.102,102.985,4,4,3,0,0,0,0.3343519866466522,0.15489278733730316,0.24215435981750488,0.03301611170172691,0.10214077681303024,0.05544840916991234
210,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix,2016-07-29,78,195706,0.501,0.109,0.519,0.0,0.454,0.168,-5.88,0.0409,133.99,4,4,3,0,0,0,0.013772884383797646,0.004394651390612125,0.8536805510520935,0.002418045187368989,0.01207929477095604,0.1114770844578743
211,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Victoria’s Secret,Jax,2022-06-30,61,175934,0.586,0.00655,0.556,0.0,0.0836,0.517,-7.639,0.0592,167.018,6,4,3,0,0,0,0.10047219693660736,0.2818167209625244,0.05806031450629234,0.011775391176342964,0.13837391138076782,0.0472593754529953
212,3Jb00jDoYOA7xHq4L2mWpZ,AVA (Sped Up),AVA (Sped Up),Natalie Jane,2022-12-02,40,137594,0.675,0.147,0.477,4.76e-05,0.0864,0.334,-5.684,0.0377,100.748,11,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
213,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,74,134239,0.707,0.127,0.955,0.0,0.202,0.575,-4.593,0.222,125.989,10,4,3,0,0,0,0.7026198506355286,0.1412716805934906,0.05347556993365288,0.013112937100231647,0.05034005269408226,0.026116618886590004
214,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi,Demi Lovato,2013-01-01,78,210840,0.504,0.0738,0.785,0.0,0.239,0.502,-4.802,0.104,173.968,8,4,3,0,0,0,0.007794532924890518,0.0021621044725179672,0.9580360651016235,0.00222728680819273,0.010578341782093048,0.0157132800668478
215,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Pretty Girl,Maggie Lindemann,2016-09-30,58,219428,0.456,0.298,0.764,0.0,0.229,0.383,-3.584,0.148,124.971,10,5,3,0,0,0,0.08912841975688934,0.023191407322883606,0.2582642734050751,0.01508572418242693,0.09839735180139542,0.49514710903167725
216,4uqh9bualXNHXXwO2wPorc,Daisies,Daisies,Katy Perry,2020-05-15,53,173123,0.639,0.0837,0.546,0.0,0.122,0.149,-5.382,0.0407,122.179,1,4,3,0,0,0,0.07564137876033783,0.04599888250231743,0.12259011715650558,0.24518842995166779,0.20448781549930573,0.23132726550102234
217,2YyLNljkMy2viVcXoFGTDY,Tears of Gold,Tears of Gold,Faouzia,2019-11-20,64,176117,0.587,0.128,0.664,0.0,0.323,0.617,-5.698,0.0523,149.957,5,4,3,0,0,0,0.28152188658714294,0.01590835303068161,0.3890508711338043,0.006446750368922949,0.0400405079126358,0.236964151263237
218,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,69,217466,0.601,0.00987,0.794,1.36e-06,0.388,0.244,-5.844,0.0671,114.066,7,4,3,0,0,0,0.0939883440732956,0.02502000890672207,0.05303671211004257,0.004178375005722046,0.05744767561554909,0.7464261651039124
219,5r0cOO77xkM5jjHk67Z2Lt,"Baby, I'm Jealous (feat. Doja Cat)",Better Mistakes,Bebe Rexha,2021-05-07,58,175873,0.737,0.0398,0.867,0.0,0.32,0.506,-2.259,0.0458,98.05,11,4,3,0,0,0,0.6067938804626465,0.0772329643368721,0.05523938685655594,0.01730743795633316,0.06801801919937134,0.15410363674163818
220,6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,Olivia Rodrigo,2021-05-21,83,215506,0.442,0.584,0.612,5.7e-06,0.37,0.178,-7.222,0.112,180.917,2,4,3,0,0,0,0.32618698477745056,0.11741787195205688,0.09644003957509995,0.01959083043038845,0.3515711724758148,0.038430068641901016
221,5ajjAnNRh8bxFvaVHzpPjh,Reckless,Reckless,Madison Beer,2021-06-04,71,203384,0.386,0.807,0.426,0.0,0.14,0.261,-6.642,0.0363,180.104,3,3,3,0,0,0,0.2704958915710449,0.05077957734465599,0.3026116192340851,0.012071458622813225,0.06840494275093079,0.24146661162376404
222,12cZWGf5ZgLcKubEW9mx5q,HOPE,HOPE,NF,2023-02-16,66,264473,0.546,0.396,0.787,0.0,0.0619,0.497,-4.023,0.212,100.559,0,3,3,0,0,0,0.04192063957452774,0.038844283670186996,0.08887812495231628,0.02376999706029892,0.1044614389538765,0.691328763961792
223,6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,Electra Heart (Deluxe),MARINA,2012-04-27,75,154666,0.495,0.000219,0.856,0.0,0.103,0.609,-5.123,0.0311,158.024,0,4,3,0,0,0,0.36724942922592163,0.09116692841053009,0.06511596590280533,0.14678607881069183,0.2528483271598816,0.0504896342754364
224,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2022-02-11,71,153000,0.345,0.232,0.612,0.0,0.194,0.232,-6.543,0.0608,179.773,7,3,3,0,0,0,0.1805814951658249,0.03253553435206413,0.1449628472328186,0.13869193196296692,0.4015999138355255,0.07957344502210617
225,5NEbSFTrxg63xy3j7jiQAe,I'm an Albatraoz,I'm an Albatraoz,CDM Project,2019-01-16,22,166000,0.745,0.0895,0.739,0.0037,0.0844,0.612,-9.095,0.0572,128.011,0,4,3,0,0,0,0.4043070375919342,0.2593250870704651,0.07006677240133286,0.024645395576953888,0.1451290249824524,0.023497402667999268
226,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila,Camila Cabello,2018-01-12,75,226973,0.637,0.181,0.713,0.000637,0.137,0.243,-4.333,0.0747,129.923,0,4,3,0,0,0,0.5097916722297668,0.133302703499794,0.15486185252666473,0.004177975468337536,0.06304840743541718,0.12184955179691315
227,7k4t7uLgtOxPwTpFmtJNTY,Tusa,Tusa,KAROL G,2019-11-07,72,200960,0.803,0.295,0.715,0.000134,0.0574,0.574,-3.28,0.298,101.085,2,4,3,0,0,0,0.28321367502212524,0.08955049514770508,0.08738082647323608,0.05314311012625694,0.29511576890945435,0.12183662503957748
228,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,Little Girl Gone,CHINCHILLA,2023-04-21,3,188596,0.706,0.177,0.675,0.0,0.0852,0.516,-6.351,0.237,159.961,1,4,3,0,0,0,0.7416542172431946,0.05251750722527504,0.07818223536014557,0.008665136992931366,0.02354857698082924,0.023324057459831238
229,4OafepJy2teCjYJbvFE60J,breathin,Sweetener,Ariana Grande,2018-08-17,68,198160,0.568,0.0211,0.656,1.37e-05,0.213,0.364,-5.413,0.0433,100.049,8,4,3,0,0,0,0.22294066846370697,0.11541455239057541,0.27375325560569763,0.020120693370699883,0.23262187838554382,0.07219105958938599
230,4atLCK41iF1xFDydQ6WliG,PS5,PS5 (Super Pack),salem ilese,2022-07-06,0,152214,0.602,0.0131,0.642,5.33e-06,0.0668,0.54,-5.404,0.211,175.978,2,4,3,0,0,0,0.02580391615629196,0.021235637366771698,0.04222142696380615,0.02584930509328842,0.07771927118301392,0.13144801557064056
231,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,23,181279,0.675,0.0604,0.751,0.0,0.0893,0.612,-3.539,0.0296,118.384,0,4,3,0,0,0,0.046776097267866135,0.007151136174798012,0.8609554171562195,0.00806236732751131,0.03755803406238556,0.029548725113272667
232,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty","Sit Still, Look Pretty",Daya,2016-10-07,33,207761,0.846,0.286,0.734,8.27e-05,0.425,0.717,-3.601,0.108,90.98,2,4,3,0,0,0,0.05769624561071396,0.1506843864917755,0.09715567529201508,0.062359537929296494,0.3428453803062439,0.26707759499549866
233,7vu0JkJh0ldukEYbTVcqd0,Issues,Nervous System,Julia Michaels,2017-07-28,72,176320,0.728,0.401,0.415,0.0,0.0616,0.455,-6.852,0.0639,114.145,8,4,3,0,0,0,0.9039866328239441,0.021670134738087654,0.009497597813606262,0.0033274937886744738,0.040869683027267456,0.015433466993272305
234,7w3rcy1CrATkUgCoItTbId,Love Lies,"Love, Simon (Original Motion Picture Soundtrack)",Various Artists,2018-03-16,43,201253,0.702,0.108,0.573,0.0,0.114,0.394,-7.748,0.049,143.916,6,4,3,0,0,0,0.0488429069519043,0.01860511675477028,0.7501939535140991,0.01608065888285637,0.10816572606563568,0.04767245426774025
235,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Red,Taylor Swift,2012-10-22,59,217973,0.622,0.00454,0.469,2.25e-06,0.0398,0.679,-6.798,0.0363,77.019,3,4,3,0,0,0,0.025132210925221443,0.04523966461420059,0.5088035464286804,0.007136180065572262,0.05085618048906326,0.34011396765708923
236,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,72,170746,0.724,0.018,0.491,1.29e-05,0.0887,0.383,-6.024,0.0296,105.046,8,4,3,0,0,0,0.14046387374401093,0.15169283747673035,0.1289370059967041,0.048854343593120575,0.4362480640411377,0.07515757530927658
237,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,77,156943,0.719,0.0138,0.454,4.83e-06,0.318,0.224,-7.384,0.0707,131.007,2,4,3,0,0,0,0.09629637002944946,0.492841899394989,0.045878708362579346,0.06358786672353745,0.18683986365795135,0.06752128154039383
238,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4,3,0,0,0,0.08609141409397125,0.027358654886484146,0.0567454993724823,0.0996733233332634,0.20185734331607819,0.5075507164001465
239,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi,Demi Lovato,2013-01-01,68,201600,0.706,0.123,0.728,0.0,0.185,0.851,-3.602,0.0852,121.017,7,4,3,0,0,0,0.6980425119400024,0.05313089117407799,0.06768649071455002,0.01804112270474434,0.06190109997987747,0.07465305924415588
240,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Numb Little Bug,Em Beihold,2022-01-28,67,169237,0.742,0.327,0.527,0.0,0.25,0.638,-6.892,0.0769,84.974,8,4,3,0,0,0,0.03258179500699043,0.06427636742591858,0.06504350900650024,0.007512429263442755,0.22820323705673218,0.5224283933639526
